author,url,text,section,title,sub_title,date,_id
247,https://www.brasil247.com/pt/247/brasil/389047/Pochmann-%C3%A9-a-derrota-mais-grave-da-esquerda-mas-ela-est%C3%A1-viva.htm,247,brasil,"
        Pochmann: é a derrota mais grave da esquerda, mas ela está viva
          ","O economista Marcio Pochmann afirma que tem uma visão otimista acerca do Brasil. Para ele, estamos vivendo o terceiro momento decisivo da nossa história, depois da Abolição e da década de 1930; ele diz: “nós temos a derrota mais grave da esquerda desde 1964. Em 64, nós tivemos uma derrota estratégica (porque não sobrou quase nada da esquerda). Nós temos, agora, uma derrota tática. Nós ainda temos partidos de esquerda, temos ideias, temos propostas estamos nas ruas, estamos de cabeça erguida, disputando um quadro dramático""; assista a entrevista exclusiva, concedida ao 247","3 de Abril de 2019 às 09:15
            ",
247 - ,https://www.brasil247.com/pt/247/brasil/389049/General-do-governo-Bolsonaro-%C3%A9-dono-de-empresa-de-mercen%C3%A1rios.htm,"A Agência Brasileira de Promoção de Exportações e Investimentos (Apex-Brasil), responsável pela promoção de produtos e serviços brasileiros no exterior, além da atração de investimentos estrangeiros, contratou como chefe de gabinete o general de brigada da reserva do Exército Roberto Escoto. O militar é dono da Áquila Internacional, empresa fundada em 2016 e que arregimenta mercenários egressos das Forças Armadas para atuarem em zonas de conflito internacional.
Segundo a Apex, a empresa estaria inativa, não havendo ""conflito de interesses"" entre a atividade do general e sua agência de contratação de mercenários. No entanto, até janeiro de 2018 a empresa continuava a recrutar mercenários para atuar na República Centro-Africana. Em resposta a um meio de comunicação especializado no setor militar, a empresa afirmou: ""Aquila International está em tratativas com um potencial cliente. Muito prematuro pra divulgar detalhes. Por enquanto, preferimos o silêncio radio!"" (leia 
aqui
). A resposta indica que a a afirmação da Apex sobre a suposta inatividade da empresa de mercenários pode não ser verdadeira. 
De acordo com o blog do jornalista 
Guilherme Amado
, da revista Época, como chefe de gabinete da Apex, o militar tem assinado documentos ostentando a patente, algo considerado incomum por militares da reserva que estão em atividade no serviço público.
Escoto é ex-comandante da Brigada de Infantaria Paraquedista, tropa de elite do Exército Brasileiro, até de ter participado das forças de paz brasileiras no Haiti de 2004 a 2005. Ele também chefiou a CEBW, missão do Exército Brasileiro nos Estados Unidos, sendo responsável também pela aquisição de material no exterior.
A Áquila Internacional foi criada em 2016 e diz oferecer ""assessoramento, treinamento e apoio operacional e logístico especializado a governos, embaixadas, organizações internacionais, organizações não governamentais e empresas multinacionais que atuam em ambientes operacionais complexos, ou seja, com real ou potencial existência de instabilidade, crise, altos índices de criminalidade, terrorismo ou conflito armado"".
Confira o vídeo divulgado pela Áquila para arregimentar mercenários. ",brasil,"
        General do governo Bolsonaro é dono de empresa de mercenários 
          ","A Apex-Brasil, responsável pela promoção de produtos e serviços brasileiros no exterior, além da atração de investimentos estrangeiros, contratou como chefe de gabinete o general de brigada da reserva do Exército Roberto Escoto, dono da Áquila Internacional, empresa que arregimenta mercenários egressos das Forças Armadas para atuarem em zonas de conflito internacional; Escoto é ex-comandante da Brigada de Infantaria Paraquedista; empresa foi criada em 2016 ","3 de Abril de 2019 às 09:44
            ",
247 -,https://www.brasil247.com/pt/247/brasil/389029/Doria-come%C3%A7a-a-se-descolar-de-Bolsonaro.htm," O governador de São Paulo, João Doria (PSDB), assume posição catastrofista, ao dizer que o Brasil viverá uma situação de caos social e econômico caso a reforma da Previdência não seja aprovada no primeiro semestre deste ano. Em entrevista à Folha de São Paulo diz que não está ""colando nem descolando"" do governo Bolsonaro, mas o tom crítico de muitas das suas afirmações mostram que ele está começando a se descolar.
Um exemplo é a ressalva a determinadas iniciativas do governo Bolsonaro, como a comemoração do golpe militar de 1964 que instaurou uma ditadura durante 21 anos no país.
Outro sinal de descolamento de Doria em relação ao presidente é quando fala sobre o guru do clã Bolsonaro, o astrólogo Olavo de Carvalho: ""Alguém que nem sequer vive no Brasil e cuja opinião, para mim, não tem valor"", afirma o governador.
Leia mais",brasil,"
        Doria começa a se descolar de Bolsonaro
          ","O governador de São Paulo, João Doria (PSDB), assume posição catastrofista, ao dizer que o Brasil viverá uma situação de caos social e econômico caso a reforma da Previdência não seja aprovada no primeiro semestre deste ano; em entrevista à Folha de São Paulo diz que não está ""colando nem descolando"" do governo Bolsonaro, mas a crítica contida em algumas de suas afirmações mostra que ele está começando a se descolar","3 de Abril de 2019 às 07:49
            ",
247,https://www.brasil247.com/pt/247/brasil/389031/%C3%89-um-fato-ineg%C3%A1vel-afirma-Gilmar-sobre-o-golpe-de-64.htm," - O ministro do Supremo Tribunal Federal Gilmar Mendes afirmou nesta terça-feira (2) que as mensagens lidas nos quartéis após autorização do presidente Jair Bolsonaro não têm ""relevância em si mesmo"".
Gilmar evitou emitir opinião sobre a determinação do chefe do Planalto para quartéis celebrarem o golpe de 1964, porém marcou posição:
""Eu vivi isso como estudante, a invasão da universidade e tudo o mais. Logramos superar essa ditadura. Isso é um fato inegável, pessoas sofreram violência, a ordem institucional foi rompida mais de uma vez e isso precisa ser dito de maneira muito clara"", declarou Gilmar após participar de debate no Teatro CIEE, em São Paulo.",brasil,"
        É um fato inegável, afirma Gilmar sobre o golpe de 64
          ","O ministro do STF Gilmar Mendes afirmou que as mensagens lidas nos quartéis após autorização do presidente Jair Bolsonaro não têm ""relevância em si mesmo""; ""Logramos superar essa ditadura. Isso é um fato inegável, pessoas sofreram violência, a ordem institucional foi rompida mais de uma vez e isso precisa ser dito de maneira muito clara"", acrescentou","3 de Abril de 2019 às 07:46
            ",
Xinhua -,https://www.brasil247.com/pt/247/brasil/389036/Governo-de-S%C3%A3o-Paulo-vai-inaugurar-escrit%C3%B3rio-comercial-na-China.htm," O governo do estado de São Paulo anunciou nesta terça-feira (2) que vai inaugurar um escritório de comércio em Xangai, China; o anúncio foi feito pelo governador João Doria, após um encontro com Yang Wanming, embaixador chinês no Brasil, entre outros diplomatas.
O escritório tem como objetivo promover o comércio, investimento e cooperação bilaterais em diversas áreas, incluindo educação, inovação e tecnologia.
""Xangai é o centro de negócios da China,"" apontou Doria. ""Nós já estabelecemos hoje acordos de cooperação que serão assinados em agosto na China nos seguintes domínios: negócios agrícolas, tecnologia, infraestrutura, logística e transporte, saúde, desenvolvimento econômico, energia e turismo.""
""Nós também apresentaremos os planos de privatização de São Paulo em áreas como ferrovias, rodovias, aeroportos e portos,"" acrescentou Doria.
São Paulo já conta com 11 acordos de cooperação com a China, a maioria nas áreas de investimento, agricultura e esportes. O escritório de Xangai será o primeiro posto avançado do Estado no exterior.
""Nós já possuímos um laço forte e confiável com nossos parceiros chineses. Queremos fortalecê-lo tanto econômica como institucionalmente, em muitas áreas,"" declarou Julio Serson, secretário de Relações Internacionais de São Paulo.
Serson acrescentou que sua missão é ""explorar oportunidades de negócios"" e ""construir os laços"" entre os dois lados.",brasil,"
        Governo de São Paulo vai inaugurar escritório comercial na China
          ","O governo do estado de São Paulo anunciou nesta terça-feira (2) que vai inaugurar um escritório de comércio em Xangai, China; o anúncio foi feito pelo governador de São Paulo, João Doria, após um encontro com Yang Wanming, embaixador chinês no Brasil, entre outros diplomatas","3 de Abril de 2019 às 08:11
            ",
247,https://www.brasil247.com/pt/247/brasil/389040/Bolsonaro-diz-que-agora-%E2%80%98vai-jogar-pesado%E2%80%99-na-reforma-da-Previd%C3%AAncia.htm," - Após 4 dias de visita oficial a Israel, o presidente Jair Bolsonaro está voltando ao Brasil e disse que o foco do governo agora é a aprovação da reforma da Previdência, que está disposto a dialogar com o Congresso e que não quer encrenca com o povo árabe.
""Vamos jogar pesado na [reforma da] Previdência, porque é um marco. Se der certo, tem tudo para fazer o Brasil decolar"", afirmou. O avião do presidente e sua comitiva decolou do Aeroporto Internacional Ben Gurione, em Tel Aviv, na madrugada (horário brasileiro) desta quarta-feira (3). Ao deixar o hotel, Bolsonaro falou com a imprensa. 
O chefe do Planalto voltou a dizer que o Congresso é soberano para fazer alterações na proposta. ""O deputado, na ponta da linha, sabe onde o calo aperta. A boa Previdência é a que passa. Quem vai bater o pênalti é a Câmara, e depois Senado"", afirmou.",brasil,"
        Bolsonaro diz que agora ‘vai jogar pesado’ na reforma da Previdência
          ","Após 4 dias de visita oficial a Israel, o presidente Jair Bolsonaro está voltando ao Brasil e disse que o foco do governo agora é a aprovação da reforma da Previdência, que está disposto a dialogar com o Congresso e que não quer encrenca com o povo árabe; ""Vamos jogar pesado na [reforma da] Previdência, porque é um marco. Se der certo, tem tudo para fazer o Brasil decolar"", afirmou","3 de Abril de 2019 às 08:43
            ",
247,https://www.brasil247.com/pt/247/mundo/389037/Chicago-elege-sua-primeira-prefeita-negra-e-gay.htm," - Em um fato histórico, Chicago elegeu sua primeira prefeita negra e gay: Lori Lightfoot, ex-promotora federal e advogada de 56 anos, que jamais ocupou um cargo eletivo. Ela venceu Toni Preckwinkle, também afro-americana, por 74% contra 26% dos votos, segundo resultados preliminares.
Desde 1837, os eleitores desta cidade elegeram apenas um prefeito negro e uma prefeita mulher.
""Enfrentamos interesses poderosos"", disse Lightfoot em seu discurso da vitória. ""Hoje vocês conseguiram mais do que fazer história, criaram um movimento para a mudança"".",mundo,"
        Chicago elege sua primeira prefeita negra e gay
          ","Em um fato histórico, Chicago elegeu sua primeira prefeita negra e gay: Lori Lightfoot, ex-promotora federal e advogada de 56 anos, que jamais ocupou um cargo eletivo; desde 1837, os eleitores desta cidade elegeram apenas um prefeito negro e uma prefeita mulher","3 de Abril de 2019 às 08:19
            ",
247,https://www.brasil247.com/pt/247/brasil/389044/Gr%C3%A1fica-do-Enem-em-fal%C3%AAncia-perdeu-im%C3%B3veis-e-deve-R$-180-milh%C3%B5es.htm," - Os motivos de falência da gráfica RR Donnelley, responsável pela impressão do Enem desde 2009, envolvem a perda de uma ação por quebra de patente, que provocou a apreensão judicial dos imóveis da sede em Osasco (SP) e da filial em Blumenau (SC), além de dívidas de R$ 180 milhões. O Inep (Instituto Nacional de Estudos e Pesquisas Educacionais), responsável pelo exame, informou que avalia alternativas seguras para substituir a gráfica e garantiu a manutenção do cronograma da prova, marcado para novembro.
A RR Donnelley foi à Justiça no dia 31 de março solicitar a autofalência. De acordo com a petição inicial, a empresa ""chegou a um ponto insustentável: com seu fluxo de caixa extremamente comprometido, não há recursos sequer para custear as despesas correntes e o salário de seus funcionários no próximo mês de abril de 2019"".
Além do passivo de R$ 180 milhões, a empresa argumenta que muitos dos clientes em recuperação judicial deixaram de pagar dívidas de R$ 28 milhões por causa da crise na gráfica. ""A Requerente não tem expectativa de receber no futuro próximo"", diz o texto. Só este ano, a empresa sofreu mais de 300 protestos de títulos por não pagar fornecedores.
 
 
 ",brasil,"
        Gráfica do Enem em falência perdeu imóveis e deve R$ 180 milhões
          ","Os motivos de falência da gráfica RR Donnelley, responsável pela impressão do Enem desde 2009, envolvem a perda de uma ação por quebra de patente, que provocou a apreensão judicial dos imóveis da sede em Osasco (SP) e da filial em Blumenau (SC), além de dívidas de R$ 180 milhões","3 de Abril de 2019 às 09:08
            ",
HispanTV -,https://www.brasil247.com/pt/247/mundo/389055/Rohani-diz-que-bloquear-ajuda-ao-Ir%C3%A3-%C3%A9-um-crime-sem-precedentes-dos-EUA.htm," O presidente do Irã, Hassan Rohani, denuncia que impedir a entrega de ajuda humanitária ao seu país por parte dos Estados Unidos é um crime sem precedentes.
Em declarações dadas durante uma reunião com altos funcionários governamentais realizada nesta quarta-feira (3) em Teerã, Rohani criticou energicamente a nova medida anti-iraniana dos EUA, que bloqueia contas bancárias de entidades humanitárias para impedir a chegada de ajuda aos afetados pelas inundações na República Islâmica.
""É um crime sem precedentes prevenir a chegada de ajuda estrangeira ao Irã, e nosso Crescente Vermelho (equivalente à Cruz Vermelha no Oriente Médio) nestas difíceis circunstâncias não pode receber ajuda de outros países"", disse o mandatário persa assegurando que o governo fará todos os esforços para dar assistência aos atingidos pelas inundações e compensar suas perdas.
Inclusive os iranianos residentes no exterior não podem enviar ajuda a seus compatriotas, criticou Rohani para logo acrescentar que é imprescindível que a Chancelaria iraniana, assim como as instâncias judiciais sigam o assunto legalmente.
Por sua vez, o presidente do Comitê Internacional da Cruz Vermelha, Peter Maurer, reprovou na segunda-feira (1º/4) o uso da política na ajuda humanitária e confirmou que as sanções estadunidenses impediram a concessão de assistência aos danificados pelas inundações no Irã, que desde 19 de março último provocaram a morte de 57 pessoas e deixaram 478 feridos, além de grandes perdas materiais.",mundo,"
        Rohani diz que bloquear ajuda ao Irã é um crime sem precedentes dos EUA
          ","O presidente do Irã, Hassan Rohani, denuncia que impedir a entrega de ajuda humanitária ao seu país por parte dos Estados Unidos é um crime sem precedentes","3 de Abril de 2019 às 10:03
            ",
"Por Cesar Locatelli, para o 247",https://www.brasil247.com/pt/247/brasil/389053/Cr%C3%ADtica-de-Fl%C3%A1vio-Bolsonaro-ao-Hamas-gera-indigna%C3%A7%C3%A3o-na-internet.htm," - Manhã de quarta (3/4) com a hashtag #HamasVoteiNoHaddad em primeiro lugar nos assuntos mais comentados do Twitter. O assunto viralizou com tuíte de Flávio Bolsonaro que diz: ""Quero que vocês se EXPLODAM!!!"", em referência ao movimento Hamas.
Há piadas e tiradas engraçadas misturadas com vergonha e indignação. Seguem alguns exemplos e o comunicado oficial do Hamas.
Alguns tuítes com a hashtag #HamasVoteiNoHaddad:
- Hamas, votei no Haddad, mas sei quem votou no Bolsonaro.
- Aqui vale delação premiada? Conheço uma meia duzia de bolsominion
- Não conheço Flávio Bolsonaro, sei nem quem é no jogo do bicho!
- Hamas, quebra essa pra nóis. Nunca te pedi nada!
- Hamas, eu não tenho nada a ver com isso. Até saí de uns grupos de WhatsApp, desfiz algumas amizades. Se quiser tenho até os prints.
- O Nordeste bem que tentou evitar o fascista. Não temos culpa!
- A familícia conseguiu ferrar o Brasil em nossas relações econômicas com apenas um gesto.
- Seu Hamas, só pra avisar que quem apoia essa fala se veste de amarelo e faz umas danças esquisitas, tá?
- Pode vir Hamas!!! Nós temos o Frota…
- Só pra deixar claro [com o quadro mostrando quantos eleitores não votaram em Bolsonaro]
- Ei #HamasVoteiNoHaddad e a gente no Nordeste não tem nada a ver com isso. A gente brasileiro tem sentimento de irmandade pelos povos do mundo. Já Bolsonaro, nem ser humano parece que é.
- Bilhões em exportações, geração de empregos, impostos e receitas, seguros. E o ""miliciano"" não aguenta a língua dentro da bocarra. Agora aguentem as consequências.
Aqui a tradução do comunicado do Movimento Hamas alertando que a atitude de Bolsonaro não contribui para a “estabilidade e segurança da região”. Além de ameaçar “os laços brasileiros com nações árabes e islâmicas”.
Comunicado de imprensa sobre a visita do presidente brasileiro à ocupação israelense
Sobre a visita do presidente brasileiro à ocupação israelense, o movimento Hamas afirma o seguinte:
O movimento Hamas condena veementemente a visita do presidente brasileiro Jair Bolsonaro à ocupação israelense como um ato que, não apenas contradiz a atitude histórica do povo brasileiro que apoia a luta pela liberdade do povo palestino contra a ocupação, mas também viola as leis e normas internacionais.
Particularmente, o Hamas denuncia que o presidente brasileiro fez uma visita à Cidade Santa de Jerusalém e ao Muro Buraque acompanhado pelo primeiro-ministro das ocupações israelenses. O movimento também condena o plano anunciado de criação de um escritório comercial para o Brasil em Jerusalém.
O Hamas conclama o Brasil a reverter imediatamente essa política que é contra o direito internacional, bem como as posições de apoio do povo brasileiro e dos povos da América Latina.
Ressaltamos que essa política não atende à estabilidade e segurança da região e ameaça os laços brasileiros com nações árabes e islâmicas.
Finalmente, o Hamas insta a Liga Árabe, a Organização da Cooperação Islâmica e todas as organizações internacionais a pressionar o governo brasileiro a reverter essas atitudes que apoiam a ocupação israelense e dão cobertura para seus abomináveis crimes e violações contra o povo palestino.
Movimento Hamas
1º de abril de 2019",brasil,"
        Crítica de Flávio Bolsonaro ao Hamas gera indignação na internet
          ","A hashtag #HamasVoteiNoHaddad apareceu m primeiro lugar nos assuntos mais comentados do Twitter, após um tuíte do senador Flávio Bolsonaro (PSL-RJ) que diz: ""Quero que vocês se EXPLODAM!!!"", em referência ao movimento Hamas; A familícia conseguiu ferrar o Brasil em nossas relações econômicas com apenas um gesto, diz um post na rede social; confira outros","3 de Abril de 2019 às 10:09
            ",
Da ,https://www.brasil247.com/pt/247/cultura/388635/Manifesto-de-intelectuais-repudia-tentativa-de-celebrar-golpe.htm,"Rede Brasil Atual
 –
Confira a íntegra da nota.",cultura,"
        Manifesto de intelectuais repudia tentativa de celebrar golpe
          ","“Sob nenhuma legislação nacional ou internacional é lícito ou aceitável que se festeje o marco inicial de um regime caracterizado pela repressão e eliminação de opositores políticos, pela tortura, pelos desaparecimentos forçados e pela morte perpetrada por agentes do Estado”, afirma a nota. A lista de assinaturas é encabeçada pelo detentor do prêmio Nobel da Paz em 1980, o argentino Adolfo Pérez Esquivel, que indicou o ex-presidente Luiz Inácio Lula da Silva para concorrer ao mesmo prêmio neste ano. A lista também traz os nomes do músico e compositor Chico Buarque e do dramaturgo José Celso Martinez Corrêa","30 de Março de 2019 às 06:44
            ",
Bruna Caetano (Brasil de Fato),https://www.brasil247.com/pt/247/cultura/388187/Cl%C3%A1udio-Guerra-o-pastor-que-assassinava-e-queimava-corpos-na-ditadura-militar.htm," -
 “Você sabe que esses comunistas têm que morrer, e sei que você é um patriota. Precisamos de você.” É assim que, em 1973, Cláudio Guerra é convidado pelo Coronel Perdigão (Freddie Perdigão Vieira) e pelo Comandante Vieira a compor a Operação Radar, que executou 19 militantes do Partido Comunista Brasileiro (PCB). Ex-delegado e hoje pastor da Assembleia de Deus, ele confessa os crimes cometidos durante a ditadura civil-militar no Brasil em uma entrevista de 70 minutos documentada pela diretora Beth Formaggini. O resultado é o filme Pastor Cláudio, que estreou esta semana e relata como eram feitas as execuções de militantes do PCB, e como os corpos torturados pelo Estado eram incinerados.
O pastor – como prefere ser chamado – inicia a entrevista portando uma bíblia em mãos. Agora um senhor de cabelos brancos, ele tinha cerca de 30 anos quando começou a cometer as atrocidades junto ao regime ditatorial. A entrevista é conduzida pelo psicólogo e militante dos direitos humanos, Eduardo Passos, que se esforça de entender como funciona a mente de Guerra. O ex-delegado chega a afirmar que seu trabalho proporcionava sensação de poder e superioridade.
Modus operandi
Após convite para compor a operação, começou a receber a missão de matar pessoas supostamente envolvidas com a militância contra o regime. Depois, sua função passou a ser de queimar os corpos de pessoas torturadas pelo DOI-CODI, o que era feito em uma usina em Campos, no Rio de Janeiro.
Guerra foi um dos responsáveis pelo desaparecimento político de diversos presos pelo Estado durante os anos de chumbo, deixando muitas famílias sem respostas até o lançamento de seu livro Memórias de uma Guerra Suja, onde narra diversos episódios dos anos de repressão. Ele foi beneficiado pela Lei de Anistia, e nunca foi punido pelos crimes que cometeu.
O pastor é responsável por incinerar, em Campos, João Batista Rita, Joaquim Pires Cerveira, Ana Rosa Kucinski, Davi Capistrano, João Massena, Fernando Augusto Santa Cruz, Eduardo Collier Filho, José Roman, Luiz Ignácio Maranhão, Armando Teixeira Frutuoso e Thomaz Antônio Meirelles.
Para a diretora do filme, Beth Formaggini, resgatar a memória sombria da ditadura militar no país é importante neste momento em que as forças de extrema direita tomaram a o poder.
Confira abaixo a entrevista que o Brasil de Fato fez com a diretora.
Brasil de Fato: Como foi escolhido o formato do filme?
Beth Formaggini:
 O formato surge quando vou procurar Ivanilda Veloso, viúva do Itair José Veloso. Ela é personagem do meu outro longa, o Memórias para uso diário. Por que a Ivanilda? Porque o marido dela foi assassinado na Operação Radar, que é a operação que o Cláudio participou. O Cláudio atuou nessa operação não só assassinando membros do Partido Comunista, mas também incinerando corpos de outros militantes que foram assassinados dentro dessa operação. Eu procuro a Ivanilda e falo: “Ivanilda, saiu o livro do Cláudio e no livro ele confessa todos esses crimes. É possível que ele saiba algo sobre seu marido”. Como ele era desaparecido, ela estava desde 1975 buscando alguma informação da prisão, do assassinato e da localização do corpo do marido. Uma mulher apaixonada.
Perguntei se ela topava gravar uma pergunta para o Cláudio. Pego a pergunta dela e projeto junto com trechos de arquivos do filme, onde ela está procurando algum indício de que o marido foi preso pelo Estado, e realmente encontra. Projeto para o Cláudio para que ele possa ajudá-la a encontrar esse corpo, saber quem matou, onde morreu, onde foi enterrado. A gente usou um depoimento do Marival Chaves, que foi projetado no estúdio, em que ele diz que o corpo foi jogado no Rio Avaré, aqui em São Paulo.
Muitas famílias ficaram sabendo do paradeiro de entes desaparecidos políticos pelo filme?
Muita gente infelizmente ficou sabendo pelo livro, das matérias de jornal, do filme. Quando o filme passou no cinema Odeon, teve um depoimento muito emocionado de uma pessoa que estava lá e descobriu que um grande amigo havia sido incinerado pelo Cláudio. O Estado que foi responsável por esses crimes, pelos desaparecimentos, ele deixou essas famílias sem informações até hoje. Esse crime de ocultação de cadáveres é um crime que não termina nunca. Uma mãe está sempre esperando a volta de um filho se ela não viu o corpo. Eu acho que o que a gente queria era que tivesse um agente do Estado, um violador de direitos, anunciando suas próprias violações para que a gente tivesse esse relato para pensar nos dias de hoje, porque pessoas continuam desaparecendo e sendo assassinadas pela mão do Estado. A mão que deveria proteger o cidadão.
Como foi o primeiro contato com o Cláudio?
Eu li o livro e, através dos jornalistas que escreveram o livro com ele, eu cheguei até ele e ele concordou. Não foi difícil. Na verdade, o que acontece nessa conversa é que o Cláudio conta uma parte da história. Outra parte, ele não conta. Essa parte ele diz que é o que mantém ele vivo, que ele contou para várias pessoas e se acontecer algo com ele, essas pessoas vão relatar. É só a ponta do iceberg.
Ele escolheu alguns fatos para contar. A diferença do filme é a presença do Eduardo, psicólogo, que traz muitas nuances. Consegue falar sobre o gosto dele pelo poder, sobre o medo que ele têm hoje em dia, da direita. A prática de escuta do psicólogo faz com que a gente compreenda um pouco sobre o que está por trás das palavras.
Acho que hoje a gente precisa refletir. Crimes como esse da Marielle, em que existe uma tentativa [por parte de uma hipótese da investigação] de incriminar uma pessoa como se fosse uma coisa isolada, mas na verdade alguém paga por esses crimes. O Cláudio recebia por cada pessoa que ele matava ou incinerava. Ele fala até o banco que o pagava. Hoje, ainda existem essas práticas de assassinatos, desaparecimentos. A mesma mão que pagava o Cláudio Guerra continua pagando. É a extrema direita, o empresariado, uma parte da elite. A direita financia isso para que as coisas continuem como estão, ou piorem.
Agora, a gente tem um governo que está flexibilizando as leis trabalhistas, direitos humanos. Esse filme é muito atual, porque a gente precisa pensar o Brasil para que a gente consiga minimamente resistir contra essas coisas.
E como isso pode se dar?
O filme chega em um momento do Brasil em que essas forças estão se rearticulando. Desde o impeachment da presidenta Dilma existe esse grupo de empresários, ruralistas, e todo um movimento contra os direitos humanos, os direitos indígenas, dos quilombolas. Todo um discurso que estimula a violência contra negros, LGBTs, contra a liberdade das mulheres. É um momento de retrocesso muito grande e o filme nos faz pensar [sobre] a história do Brasil, e ver que o presente está impregnado desse o passado, e o futuro pode ficar ainda mais se não pararmos para discutir essas questões com cada um. É obrigação de cada um de nós conversar sobre isso. O filme traz esse tema para a conversa.
Como foi acompanhar essas histórias tão pesadas?
Foi muito duro. A gente claramente estava conversando com o inimigo, alguém que estava do outro lado, embora ele seja um personagem complexo que diz que se converteu e diz querer ajudar. Ele é um arquivo muito grande, e abriu apenas uma gavetinha. Acho que ele é um personagem complexo, e temos que ter esse filme como uma tentativa de trazer luz para uma história que só tem véu encobrindo. Hoje em dia existe ainda há uma violência muito grande por parte do Estado, em que geralmente a imprensa dá razão para a polícia quando ela mata de forma indiscriminada. Se coloca como “auto de resistência”. O governador do Rio de Janeiro, por exemplo, fala sobre “abater os marginais”, como se fossem gado. É uma experiência muito dura lidar com esses temas, e acho que é dura, mas temos que trabalhar com a história.",cultura,"
        Cláudio Guerra: o pastor que assassinava e queimava corpos na ditadura militar
          ","“Você sabe que esses comunistas têm que morrer, e sei que você é um patriota. Precisamos de você”; é assim que, em 1973, Cláudio Guerra é convidado a compor a Operação Radar, que executou 19 militantes do Partido Comunista Brasileiro (PCB); ex-delegado e hoje pastor, ele confessa os crimes cometidos durante a ditadura civil-militar no Brasil em uma entrevista de 70 minutos documentada pela diretora Beth Formaggini, no filme Pastor Cláudio","26 de Março de 2019 às 16:11
            ",
